date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:17	41905/41905	U--M--	200	updated ('OK')	image/jpeg	date:Wed,%2021%20Jan%202015%2007:19:17%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1416236243910/home/Rufus-2.jpg	./.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1416236243910/home/Rufus-2.jpg	(from https://sites.google.com/site/wastalinux/home/create-bootable-usb)
10:19:17	30828/30828	U--M--	200	updated ('OK')	image/png	date:Wed,%2021%20Jan%202015%2007:19:17%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1416236286746/home/wasta-linux-boot.png	./.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1416236286746/home/wasta-linux-boot.png	(from https://sites.google.com/site/wastalinux/home/create-bootable-usb)
10:19:18	532/532	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Jan%202015%2007:19:18%20GMT	https://sites.google.com/site/wastalinux/home/vb-01-800.jpg?attredirects=0	./.wasta-linux-website/sites.google.com/site/wastalinux/home/vb-01-800.3d6fb5.delayed	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
10:19:19	532/532	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Jan%202015%2007:19:19%20GMT	https://sites.google.com/site/wastalinux/home/vb-02-800.jpg?attredirects=0	./.wasta-linux-website/sites.google.com/site/wastalinux/home/vb-02-800.3f6fb5.delayed	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
10:19:23	38533/38533	U--M--	200	updated ('OK')	image/png	date:Wed,%2021%20Jan%202015%2007:19:19%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1416236431634/home/vb3Dsettings.png	./.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1416236431634/home/vb3Dsettings.png	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
10:19:23	67726/67726	U--M--	200	updated ('OK')	image/jpeg	date:Wed,%2021%20Jan%202015%2007:19:20%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1416236826678/home/vb-01-800.jpg	./.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1416236826678/home/vb-01-800.jpg	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
10:19:23	18150/18150	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Jan%202015%2007:19:20%20GMT	https://sites.google.com/site/wastalinux/home/customizing/CSI/	./.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/CSI/index.html	(from https://sites.google.com/site/wastalinux/home/customizing/remastersys-iso)
10:19:23	94330/94330	U--M--	200	updated ('OK')	image/jpeg	date:Wed,%2021%20Jan%202015%2007:19:20%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1416236848854/home/vb-02-800.jpg	./.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1416236848854/home/vb-02-800.jpg	(from https://sites.google.com/site/wastalinux/home/virtualbox-installation)
10:19:24	631/631	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Jan%202015%2007:19:23%20GMT	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-1.png?attredirects=0	./.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-1.416fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
10:19:24	631/631	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2021%20Jan%202015%2007:19:24%20GMT	https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-2.png?attredirects=0	./.wasta-linux-website/sites.google.com/site/wastalinux/home/customizing/launchpad-setup/LaunchpadSetup-2.436fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
10:19:30	2432/2432	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Jan%202015%2007:19:30%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1421228130000/system/app/images/spinner.gif	./.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1421228130000/system/app/images/spinner.gif	(from https://sites.google.com/site/wastalinux/_/rsrc/1421228130000/system/app/css/camelot/dashboard.css)
10:19:31	45085/45085	U--M--	200	updated ('OK')	image/png	date:Wed,%2021%20Jan%202015%2007:19:30%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1417520994744/home/customizing/launchpad-setup/LaunchpadSetup-2.png	./.wasta-linux-website/sites.google.com/site/wastalinux/_/rsrc/1417520994744/home/customizing/launchpad-setup/LaunchpadSetup-2.png	(from https://sites.google.com/site/wastalinux/home/customizing/launchpad-setup)
