date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:00:27	21440/21440	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:21%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444806635810/home/customizing/github-setup/ssh2.png?height=113&width=400	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444806635810/home/customizing/github-setup/ssh23ab2.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:28	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:27%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh5.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh5.506fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:28	30130/30130	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:23%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444806642338/home/customizing/github-setup/ssh4.png?height=370&width=400	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444806642338/home/customizing/github-setup/ssh4c493.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:29	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:28%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh7.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh7.526fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:29	31657/31657	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:24%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444806645400/home/customizing/github-setup/ssh5.png?height=316&width=400	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444806645400/home/customizing/github-setup/ssh542f7.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:29	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:29%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh3.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh3.546fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:30	54815/54815	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:26%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444806655167/home/customizing/github-setup/ssh7.png?height=400&width=365	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444806655167/home/customizing/github-setup/ssh77601.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:30	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:30%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh8.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh8.566fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:31	44952/44952	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:28%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444806639302/home/customizing/github-setup/ssh3.png?height=372&width=400	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444806639302/home/customizing/github-setup/ssh34751.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:31	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2001%20May%202016%2014:00:31%20GMT	https://sites.google.com/site/wastalinux/home/customizing/github-setup/ssh9.png?attredirects=0	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/home/customizing/github-setup/ssh9.586fb5.delayed	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:32	47436/47436	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:29%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444806659609/home/customizing/github-setup/ssh8.png?height=321&width=400	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444806659609/home/customizing/github-setup/ssh8fc24.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
17:00:32	28835/28835	U--M--	200	updated ('OK')	image/png	date:Sun,%2001%20May%202016%2013:55:31%20GMT	https://sites.google.com/site/wastalinux/_/rsrc/1444806664944/home/customizing/github-setup/ssh9.png?height=199&width=400	/home/akiverson/wasta-linux-doc/sites.google.com/site/wastalinux/_/rsrc/1444806664944/home/customizing/github-setup/ssh96b2a.png	(from https://sites.google.com/site/wastalinux/home/customizing/github-setup)
